"Date","Price","Open","High","Low","Vol.","Change %"
"12-04-2012","238.65","241.70","245.40","237.35","1.86M","-1.14%"
"13-04-2012","238.00","241.05","242.65","236.65","1.19M","-0.27%"
"16-04-2012","236.95","239.00","240.40","235.40","1.53M","-0.44%"
"17-04-2012","235.25","237.30","237.80","230.20","2.56M","-0.72%"
"18-04-2012","239.80","237.00","244.80","236.70","2.48M","1.93%"
"19-04-2012","236.75","242.00","242.30","234.10","1.67M","-1.27%"
"20-04-2012","237.90","237.50","242.80","235.00","2.67M","0.49%"
"23-04-2012","234.90","239.00","240.80","231.55","2.54M","-1.26%"
"24-04-2012","236.90","235.90","241.00","235.35","2.31M","0.85%"
"25-04-2012","229.85","238.75","239.40","228.40","2.11M","-2.98%"
"26-04-2012","229.40","231.00","235.35","228.05","1.93M","-0.20%"
"27-04-2012","235.20","231.00","237.00","228.55","1.60M","2.53%"
"30-04-2012","233.00","237.00","240.00","229.95","2.82M","-0.94%"
