"Date","Price","Open","High","Low","Vol.","Change %"
"16-09-2013","65.36","64.80","67.50","63.19","16.43M","3.24%"
"13-09-2013","63.31","61.98","63.99","61.41","10.15M","1.46%"
"12-09-2013","62.40","65.30","65.30","61.80","11.40M","-3.42%"
"11-09-2013","64.61","60.00","64.99","59.02","24.11M","8.61%"
"10-09-2013","59.49","59.00","60.00","58.20","12.09M","2.46%"
"06-09-2013","58.06","56.62","58.78","55.25","13.29M","2.87%"
"05-09-2013","56.44","55.00","57.47","54.92","12.18M","4.34%"
"04-09-2013","54.09","52.80","54.58","52.56","9.92M","3.26%"
"03-09-2013","52.38","55.70","56.49","51.73","14.76M","-5.81%"
"02-09-2013","55.61","54.00","56.30","54.00","9.17M","2.70%"
"30-08-2013","54.15","56.80","57.77","53.50","18.00M","-4.92%"
"29-08-2013","56.95","53.88","57.90","52.60","28.30M","6.57%"
"28-08-2013","53.44","50.85","53.95","50.01","13.03M","2.87%"
"27-08-2013","51.95","53.49","53.62","51.05","13.65M","-3.76%"
"26-08-2013","53.98","55.10","55.55","53.04","16.17M","-1.23%"
"23-08-2013","54.65","54.71","55.47","52.70","18.50M","0.11%"
"22-08-2013","54.59","49.80","55.74","48.70","21.22M","9.77%"
"21-08-2013","49.73","52.84","53.70","49.35","10.87M","-4.68%"
"20-08-2013","52.17","48.98","53.19","48.50","16.13M","4.38%"
"19-08-2013","49.98","48.10","50.30","46.20","12.34M","2.57%"
"16-08-2013","48.73","52.90","53.45","48.01","13.31M","-8.86%"
"14-08-2013","53.47","52.65","54.28","52.60","11.21M","3.08%"
"13-08-2013","51.87","51.20","52.80","51.00","9.39M","0.25%"
"12-08-2013","51.74","51.20","53.19","50.45","11.99M","2.70%"
"08-08-2013","50.38","51.60","52.48","50.05","13.09M","-3.41%"
"07-08-2013","52.16","50.73","53.30","49.09","15.95M","2.31%"
"06-08-2013","50.98","52.99","52.99","49.97","15.84M","-3.34%"
"05-08-2013","52.74","53.50","54.57","51.65","13.84M","-1.71%"
"02-08-2013","53.66","55.60","56.05","52.00","13.19M","-2.97%"
"01-08-2013","55.30","57.09","57.50","53.95","9.06M","-2.28%"
"31-07-2013","56.59","52.80","57.50","51.50","18.34M","6.17%"
"30-07-2013","53.30","55.01","55.43","52.73","6.40M","-3.30%"
"29-07-2013","55.12","55.01","56.19","54.40","6.90M","-0.65%"
"26-07-2013","55.48","56.76","57.22","53.65","10.63M","-2.13%"
"25-07-2013","56.69","56.50","57.78","56.06","12.46M","1.18%"
"24-07-2013","56.03","57.50","57.98","54.69","11.01M","-3.50%"
"23-07-2013","58.06","57.01","58.38","56.60","7.27M","2.91%"
"22-07-2013","56.42","56.63","57.13","55.55","8.83M","-1.26%"
"19-07-2013","57.14","56.98","58.20","56.60","6.25M","0.39%"
"18-07-2013","56.92","56.10","57.60","55.17","9.75M","1.59%"
"17-07-2013","56.03","56.90","57.16","55.17","9.48M","-1.86%"
"16-07-2013","57.09","58.30","58.94","56.71","9.38M","-3.35%"
"15-07-2013","59.07","59.18","59.73","58.45","8.90M","-1.84%"
"12-07-2013","60.18","60.50","60.98","59.50","7.81M","-0.36%"
"11-07-2013","60.40","60.10","61.70","60.10","12.37M","1.67%"
"10-07-2013","59.41","60.90","61.49","59.05","10.98M","-2.43%"
"09-07-2013","60.89","60.99","61.66","60.41","7.49M","0.84%"
"08-07-2013","60.38","61.10","61.10","59.66","7.59M","-2.03%"
"05-07-2013","61.63","61.70","62.80","61.20","8.73M","0.75%"
"04-07-2013","61.17","61.13","62.49","60.50","14.57M","0.16%"
"03-07-2013","61.07","63.51","63.60","60.10","20.39M","-4.89%"
"02-07-2013","64.21","65.30","66.58","63.80","19.42M","-2.59%"
"01-07-2013","65.92","65.31","66.75","64.94","10.21M","0.14%"
"28-06-2013","65.83","64.72","66.16","64.72","11.50M","2.32%"
"27-06-2013","64.34","65.45","65.80","63.27","15.41M","-0.37%"
"26-06-2013","64.58","65.70","65.80","63.93","11.25M","-1.51%"
"25-06-2013","65.57","67.40","68.20","65.22","11.65M","-2.80%"
"24-06-2013","67.46","67.40","68.14","65.82","9.96M","0.73%"
"21-06-2013","66.97","68.11","68.73","65.00","10.24M","-2.59%"
"20-06-2013","68.75","70.30","70.40","68.50","6.42M","-3.62%"
"19-06-2013","71.33","70.50","72.37","70.40","8.35M","1.39%"
"18-06-2013","70.35","68.97","70.60","68.52","5.93M","1.78%"
"17-06-2013","69.12","68.64","69.38","67.12","5.07M","0.95%"
"14-06-2013","68.47","67.72","69.17","67.72","5.40M","2.04%"
"13-06-2013","67.10","66.64","68.00","66.03","8.30M","-0.28%"
"12-06-2013","67.29","69.86","70.40","66.51","12.19M","-4.51%"
"11-06-2013","70.47","72.25","72.78","68.40","15.31M","-2.99%"
"10-06-2013","72.64","72.53","73.20","71.67","11.13M","0.64%"
"07-06-2013","72.18","73.50","73.85","71.83","7.66M","-2.02%"
"06-06-2013","73.67","72.32","74.44","72.01","10.76M","1.35%"
"05-06-2013","72.69","70.51","73.31","70.51","8.02M","2.28%"
"04-06-2013","71.07","69.50","72.06","69.50","10.80M","2.42%"
"03-06-2013","69.39","68.20","69.90","68.20","6.45M","1.45%"
"31-05-2013","68.40","71.62","71.62","68.10","9.15M","-4.75%"
"30-05-2013","71.81","70.07","72.09","69.83","8.20M","1.61%"
"29-05-2013","70.67","72.49","72.49","70.08","5.11M","-1.72%"
"28-05-2013","71.91","72.03","72.78","71.43","6.78M","0.07%"
"27-05-2013","71.86","71.40","72.44","70.72","9.84M","0.81%"
"24-05-2013","71.28","69.30","71.78","68.02","15.51M","3.62%"
"23-05-2013","68.79","66.91","69.30","66.51","19.83M","0.45%"
"22-05-2013","68.48","69.47","69.98","67.80","6.71M","-0.93%"
"21-05-2013","69.12","70.20","70.46","68.83","6.66M","-1.29%"
"20-05-2013","70.02","71.32","72.09","69.66","9.25M","-0.96%"
"17-05-2013","70.70","70.50","71.40","69.75","8.22M","0.47%"
"16-05-2013","70.37","68.62","71.25","68.50","11.01M","1.57%"
"15-05-2013","69.28","67.60","69.77","67.60","6.57M","2.26%"
"14-05-2013","67.75","68.00","68.40","67.12","6.36M","0.06%"
"13-05-2013","67.71","69.80","70.50","67.14","8.44M","-2.62%"
"11-05-2013","69.53","69.60","70.06","69.22","840.49K","0.12%"
"10-05-2013","69.45","70.10","70.74","69.06","9.34M","-1.10%"
"09-05-2013","70.22","70.66","71.58","69.84","8.02M","-1.21%"
