"Date","Price","Open","High","Low","Vol.","Change %"
"08-03-2019","150.40","152.10","152.60","147.00","17.99M","-1.09%"
"07-03-2019","152.05","154.80","155.50","151.50","30.21M","-1.78%"
"06-03-2019","154.80","155.10","157.00","152.80","15.65M","-0.13%"
"05-03-2019","155.00","148.75","155.65","147.85","11.19M","3.96%"
"01-03-2019","149.10","149.90","150.20","147.85","9.76M","0.30%"
"28-02-2019","148.65","144.40","150.75","143.10","48.85M","0.44%"
"27-02-2019","148.00","148.75","149.75","146.50","11.87M","0.34%"
"26-02-2019","147.50","147.50","149.20","146.00","12.46M","-0.17%"
"25-02-2019","147.75","149.00","149.35","145.70","20.22M","-0.57%"
"22-02-2019","148.60","148.60","150.50","147.10","18.27M","1.12%"
"21-02-2019","146.95","145.00","148.60","144.20","13.88M","2.01%"
"20-02-2019","144.05","141.60","145.35","140.00","14.24M","3.52%"
"19-02-2019","139.15","137.20","140.35","137.20","9.08M","1.50%"
"18-02-2019","137.10","136.80","138.90","135.80","10.61M","1.56%"
"15-02-2019","135.00","138.00","140.90","133.40","37.98M","2.16%"
"14-02-2019","132.15","133.50","134.20","127.60","25.35M","-0.94%"
"13-02-2019","133.40","138.75","139.50","133.10","8.71M","-2.95%"
"12-02-2019","137.45","138.50","140.95","136.55","6.82M","-0.54%"
"11-02-2019","138.20","143.25","143.65","137.10","6.42M","-4.13%"
"08-02-2019","144.15","146.30","148.30","143.15","4.51M","-2.54%"
"07-02-2019","147.90","146.90","148.30","145.50","6.08M","0.82%"
"06-02-2019","146.70","143.40","147.75","142.50","5.08M","2.62%"
"05-02-2019","142.95","146.00","148.20","142.30","5.41M","-2.26%"
"04-02-2019","146.25","142.50","147.45","142.45","9.53M","3.14%"
"01-02-2019","141.80","141.00","143.30","139.80","5.26M","0.39%"
"31-01-2019","141.25","140.20","142.80","139.25","28.11M","1.11%"
"30-01-2019","139.70","141.45","141.50","138.50","8.51M","-0.96%"
"29-01-2019","141.05","142.30","143.70","140.10","7.28M","-0.42%"
"28-01-2019","141.65","142.50","142.95","139.65","2.91M","-0.25%"
"25-01-2019","142.00","142.10","144.45","141.65","3.87M","0.21%"
"24-01-2019","141.70","143.40","143.95","141.05","3.82M","-1.12%"
"23-01-2019","143.30","144.70","145.55","143.00","4.95M","-0.73%"
"22-01-2019","144.35","145.50","146.00","144.05","4.11M","-0.24%"
"21-01-2019","144.70","147.00","147.20","144.10","4.09M","-1.40%"
"18-01-2019","146.75","145.10","147.70","145.10","4.90M","1.21%"
"17-01-2019","145.00","146.50","147.45","144.45","5.14M","-0.92%"
"16-01-2019","146.35","145.20","147.25","145.20","3.67M","0.83%"
"15-01-2019","145.15","144.70","145.50","144.05","3.68M","1.19%"
"14-01-2019","143.45","145.00","145.20","142.50","6.03M","-0.83%"
"11-01-2019","144.65","144.00","145.50","143.65","7.67M","0.98%"
"10-01-2019","143.25","145.90","147.00","143.00","7.13M","-1.41%"
"09-01-2019","145.30","147.90","148.20","144.85","4.95M","-1.46%"
"08-01-2019","147.45","149.10","149.10","146.30","6.16M","-0.27%"
"07-01-2019","147.85","147.55","148.40","145.75","12.70M","1.48%"
"04-01-2019","145.70","142.05","146.20","142.05","7.40M","2.32%"
"03-01-2019","142.40","145.00","145.65","141.60","26.60M","-3.16%"
"02-01-2019","147.05","148.00","148.35","145.75","17.44M","-0.98%"
"01-01-2019","148.50","150.00","150.10","148.00","4.50M","-0.93%"
"31-12-2018","149.90","150.15","150.80","149.10","5.78M","-0.40%"
"28-12-2018","150.50","148.20","151.50","148.00","10.73M","0.53%"
"27-12-2018","149.70","147.35","151.40","146.00","44.36M","2.11%"
"26-12-2018","146.60","148.10","149.45","145.75","9.25M","-0.88%"
"24-12-2018","147.90","148.50","149.70","147.30","8.20M","-0.40%"
"21-12-2018","148.50","149.00","149.30","147.60","17.77M","-0.07%"
"20-12-2018","148.60","147.95","150.75","147.40","21.20M","0.24%"
"19-12-2018","148.25","147.50","148.80","147.30","7.01M","0.44%"
"18-12-2018","147.60","147.90","148.95","146.30","10.47M","-0.44%"
"17-12-2018","148.25","148.00","149.90","146.10","12.77M","0.95%"
"14-12-2018","146.85","143.00","150.40","140.60","23.36M","2.48%"
"13-12-2018","143.30","143.00","144.20","141.50","11.25M","1.13%"
"12-12-2018","141.70","139.50","142.50","138.85","14.02M","2.61%"
"11-12-2018","138.10","136.00","138.95","134.75","14.88M","0.73%"
"10-12-2018","137.10","138.50","141.25","135.15","33.10M","-1.65%"
"07-12-2018","139.40","140.20","141.45","138.05","10.57M","-0.54%"
"06-12-2018","140.15","142.60","142.60","138.50","5.77M","-2.47%"
"05-12-2018","143.70","145.95","148.10","142.40","9.77M","-1.68%"
"04-12-2018","146.15","142.60","147.95","142.40","9.75M","2.56%"
"03-12-2018","142.50","140.95","143.00","140.20","8.37M","1.57%"
"30-11-2018","140.30","141.60","143.70","138.50","23.68M","-0.21%"
"29-11-2018","140.60","143.90","143.90","137.65","28.99M","-1.54%"
"28-11-2018","142.80","146.80","148.20","142.05","14.20M","-2.26%"
"27-11-2018","146.10","147.40","147.85","144.25","9.23M","-0.34%"
"26-11-2018","146.60","153.00","153.60","145.10","8.09M","-3.71%"
"22-11-2018","152.25","152.50","154.30","151.65","4.48M","0.33%"
"21-11-2018","151.75","155.00","155.50","151.30","4.57M","-0.88%"
"20-11-2018","153.10","154.55","155.80","152.65","5.48M","-0.94%"
